Domain,Failure_Type,Severity,Score,Description,Cluster
2.523568463573128,3,-1.4171696467451025,-1.1843999111514987,-1.4860752845011358,2
2.523568463573128,3,-1.4171696467451025,-1.1843999111514987,-1.4320480269284241,2
2.523568463573128,3,-1.446612327697174,-1.1843999111514987,-1.4860752845011358,2
2.523568463573128,3,-1.4171696467451025,-1.1843999111514987,-1.4543636333171528,2
2.523568463573128,11,-1.446612327697174,-1.0102224820906816,-1.4097324205396953,2
2.523568463573128,11,-1.446612327697174,-0.8941041960501369,-1.4473165997207122,2
2.523568463573128,11,-1.446612327697174,-1.068281625110954,-1.4813772621035086,2
2.523568463573128,3,-1.446612327697174,-1.1553703396413626,-1.4296990157296106,2
2.523568463573128,11,-1.446612327697174,-0.9231337675602731,-1.468457700510034,2
2.523568463573128,11,-1.446612327697174,-1.0973111966210902,-1.4097324205396953,2
2.523568463573128,11,-1.446612327697174,-1.1263407681312263,-1.4778537453052885,2
2.523568463573128,3,-1.387726965793031,-1.1553703396413626,-1.4637596781124071,2
2.523568463573128,11,-1.446612327697174,-1.0102224820906816,-1.4285245101302038,2
2.523568463573128,11,-1.446612327697174,-1.068281625110954,-1.4191284653349496,2
2.523568463573128,3,-1.446612327697174,-1.1553703396413626,-1.4120814317385089,2
2.523568463573128,3,-1.446612327697174,-1.1553703396413626,-1.4461420941213055,2
2.523568463573128,3,-1.446612327697174,-1.1843999111514987,-1.4343970381272377,2
2.523568463573128,11,-1.4171696467451025,-1.1263407681312263,-1.4555381389165596,2
2.523568463573128,11,-1.446612327697174,-1.068281625110954,-1.480202756504102,2
2.523568463573128,11,-1.446612327697174,-0.8650746245400007,-1.4238264877325766,2
2.523568463573128,11,-1.446612327697174,-1.068281625110954,-1.4179539597355428,2
2.523568463573128,11,-1.446612327697174,-0.9811929105805455,-1.406208903741475,2
2.523568463573128,11,-1.446612327697174,-1.0973111966210902,-1.474330228507068,2
2.523568463573128,11,-1.446612327697174,-0.9811929105805455,-1.4837262733023222,2
2.523568463573128,11,-1.4171696467451025,-1.0392520536008178,-1.4719812173082545,2
2.523568463573128,11,-1.446612327697174,-0.8941041960501369,-1.416779454136136,2
2.523568463573128,11,-1.446612327697174,-1.0102224820906816,-1.4085579149402885,2
2.523568463573128,11,-1.446612327697174,-1.0973111966210902,-1.4320480269284241,2
2.523568463573128,11,-1.446612327697174,-1.0102224820906816,-1.4825517677029154,2
2.523568463573128,11,-1.446612327697174,-0.9521633390704093,-1.4261754989313902,2
2.523568463573128,11,-1.446612327697174,-1.0973111966210902,-1.4661086893112205,2
2.523568463573128,11,-1.446612327697174,-1.1263407681312263,-1.4860752845011358,2
2.523568463573128,11,-1.446612327697174,-0.8941041960501369,-1.4825517677029154,2
2.523568463573128,11,-1.4171696467451025,-1.0392520536008178,-1.448491105320119,2
2.523568463573128,11,-1.4171696467451025,-1.068281625110954,-1.4097324205396953,2
2.523568463573128,11,-1.446612327697174,-0.8941041960501369,-1.4860752845011358,2
2.523568463573128,3,-1.4171696467451025,-1.1843999111514987,-1.433222532527831,2
2.523568463573128,11,-1.4171696467451025,-1.1263407681312263,-1.4567126445159664,2
2.523568463573128,11,-1.446612327697174,-1.0392520536008178,-1.448491105320119,2
2.523568463573128,11,-1.4171696467451025,-1.0973111966210902,-1.436746049326051,2
2.523568463573128,11,-1.4171696467451025,-1.0973111966210902,-1.4449675885218987,2
2.523568463573128,11,-1.387726965793031,-1.0392520536008178,-1.464934183711814,2
2.523568463573128,11,-1.4171696467451025,-1.0973111966210902,-1.427350004530797,2
2.523568463573128,3,-1.446612327697174,-1.1553703396413626,-1.405034398142068,2
2.523568463573128,11,-1.446612327697174,-1.1263407681312263,-1.4837262733023222,2
2.523568463573128,11,-1.446612327697174,-1.0392520536008178,-1.4437930829224919,2
2.523568463573128,3,-1.446612327697174,-1.1553703396413626,-1.4719812173082545,2
2.523568463573128,11,-1.446612327697174,-1.0973111966210902,-1.4355715437266443,2
2.523568463573128,11,-1.446612327697174,-0.9811929105805455,-1.4813772621035086,2
2.523568463573128,11,-1.446612327697174,-0.9521633390704093,-1.437920554925458,2
2.523568463573128,3,-1.446612327697174,-1.1553703396413626,-1.4144304429373225,2
2.523568463573128,3,-1.446612327697174,-1.1843999111514987,-1.4508401165189324,2
2.523568463573128,11,-1.446612327697174,-1.0102224820906816,-1.4144304429373225,2
2.523568463573128,11,-1.446612327697174,-0.9811929105805455,-1.4602361613141868,2
2.523568463573128,11,-1.4171696467451025,-1.0392520536008178,-1.4708067117088477,2
2.523568463573128,11,-1.446612327697174,-0.9231337675602731,-1.4132559373379157,2
2.523568463573128,11,-1.4171696467451025,-1.0973111966210902,-1.4296990157296106,2
2.523568463573128,11,-1.446612327697174,-0.9811929105805455,-1.474330228507068,2
2.523568463573128,11,-1.446612327697174,-0.9521633390704093,-1.405034398142068,2
2.523568463573128,3,-1.446612327697174,-1.1553703396413626,-1.4837262733023222,2
2.523568463573128,11,-1.4171696467451025,-1.0392520536008178,-1.4790282509046953,2
2.523568463573128,3,-1.3582842848409593,-1.1843999111514987,-1.4097324205396953,2
2.523568463573128,3,-1.4171696467451025,-1.1843999111514987,-1.4156049485367292,2
2.523568463573128,11,-1.4171696467451025,-1.068281625110954,-1.453189127717746,2
2.523568463573128,11,-1.446612327697174,-1.0392520536008178,-1.4837262733023222,2
2.523568463573128,11,-1.446612327697174,-1.0973111966210902,-1.4778537453052885,2
2.523568463573128,3,-1.387726965793031,-1.1553703396413626,-1.4308735213290174,2
2.523568463573128,11,-1.446612327697174,-1.068281625110954,-1.437920554925458,2
2.523568463573128,11,-1.446612327697174,-1.0973111966210902,-1.4085579149402885,2
2.523568463573128,11,-1.446612327697174,-0.8650746245400007,-1.4837262733023222,2
2.523568463573128,11,-1.446612327697174,-1.1263407681312263,-1.4520146221183392,2
2.523568463573128,11,-1.387726965793031,-0.9811929105805455,-1.4296990157296106,2
2.523568463573128,11,-1.446612327697174,-1.1263407681312263,-1.45906165571478,2
2.523568463573128,11,-1.446612327697174,-1.0102224820906816,-1.4308735213290174,2
2.523568463573128,3,-1.446612327697174,-1.213429482661635,-1.4261754989313902,2
2.523568463573128,3,-1.4171696467451025,-1.2714886256819073,-1.4672831949106273,2
2.523568463573128,3,-1.446612327697174,-1.242459054171771,-1.4156049485367292,2
2.523568463573128,3,-1.387726965793031,-1.1553703396413626,-1.474330228507068,2
2.523568463573128,3,-1.3582842848409593,-1.213429482661635,-1.437920554925458,2
2.523568463573128,3,-1.446612327697174,-1.1553703396413626,-1.4261754989313902,2
1.4662133062188207,4,-1.3288416038888877,-1.4166364832325882,1.6569016995114005,1
1.4662133062188207,4,-1.387726965793031,-1.4166364832325882,2.592982662238602,1
1.4662133062188207,7,-1.446612327697174,-1.4166364832325882,-1.5365790252756273,2
1.4662133062188207,14,-1.3288416038888877,-1.4166364832325882,1.4736788260039433,1
1.4662133062188207,4,-1.299398922936816,-1.4166364832325882,-1.1302000878808822,2
1.4662133062188207,4,-1.299398922936816,-1.4166364832325882,-0.5347257489816462,2
1.4662133062188207,4,-1.3582842848409593,-1.4166364832325882,1.8965008417903833,1
1.4662133062188207,14,-1.3582842848409593,-1.4166364832325882,-0.8389226992280014,2
1.4662133062188207,7,-1.4171696467451025,-1.4166364832325882,3.4703383449954646,1
1.4662133062188207,7,-1.446612327697174,-1.4166364832325882,3.126208204369279,1
1.4662133062188207,2,-1.446612327697174,-1.4166364832325882,-0.20938769794596876,2
1.4662133062188207,4,-1.299398922936816,-1.4166364832325882,-1.0456356847235944,2
1.4662133062188207,15,-1.446612327697174,-1.4166364832325882,-1.5577201260649494,2
1.4662133062188207,14,-1.3582842848409593,-1.4166364832325882,2.513116281478941,1
1.4662133062188207,4,-1.299398922936816,-1.4166364832325882,-1.14194514387495,2
1.4662133062188207,4,-1.299398922936816,-1.4166364832325882,-1.131374593480289,2
1.4662133062188207,4,-1.299398922936816,-1.4166364832325882,0.8852515207011479,1
1.4662133062188207,7,-1.446612327697174,-1.4166364832325882,-1.5941297996465593,2
1.4662133062188207,2,-1.446612327697174,-1.4166364832325882,3.295337010683855,1
1.4662133062188207,7,-1.3582842848409593,-1.4166364832325882,3.372854380244702,1
1.4662133062188207,2,-1.446612327697174,-1.4166364832325882,-0.7026800496968153,2
1.4662133062188207,7,-1.446612327697174,-1.4166364832325882,2.5072437534819074,1
1.4662133062188207,6,-1.446612327697174,-1.4166364832325882,-0.7038545552962221,2
1.4662133062188207,4,-1.387726965793031,-1.4166364832325882,2.594157167838009,1
1.4662133062188207,16,-1.446612327697174,-1.4166364832325882,-1.3921148365485936,2
1.4662133062188207,4,-1.446612327697174,-1.4166364832325882,-0.009721746046816582,2
1.4662133062188207,4,-1.446612327697174,-1.4166364832325882,-0.4102281554445277,2
1.4662133062188207,4,-1.299398922936816,-1.4166364832325882,-0.007372734848003028,2
1.4662133062188207,4,-1.446612327697174,-1.4166364832325882,2.3850951711436026,1
1.4662133062188207,15,-1.3582842848409593,-1.4166364832325882,1.9575751329595357,1
1.4662133062188207,4,-1.446612327697174,-1.4166364832325882,2.372175609550128,1
1.4662133062188207,2,-1.446612327697174,-1.4166364832325882,-0.5805314673585105,2
1.4662133062188207,2,-1.446612327697174,-1.4166364832325882,0.8817280039029275,1
1.4662133062188207,2,-1.446612327697174,-1.4166364832325882,1.0860919781997067,1
1.4662133062188207,6,-1.4171696467451025,-1.4166364832325882,0.36377103456453863,2
1.4662133062188207,14,-1.3582842848409593,-1.4166364832325882,-0.28925407870562964,2
1.4662133062188207,14,-1.3582842848409593,-1.4166364832325882,-0.456033873821392,2
1.4662133062188207,4,-1.3582842848409593,-1.4166364832325882,-0.5335512433822394,2
1.4662133062188207,4,-1.446612327697174,-1.4166364832325882,-0.48657101940596825,2
1.4662133062188207,4,-1.299398922936816,-1.4166364832325882,2.3862696767430096,1
1.4662133062188207,4,-1.3288416038888877,-1.4166364832325882,1.4255240964282654,1
1.4662133062188207,4,-1.387726965793031,-1.4166364832325882,2.5953316734374154,1
1.4662133062188207,4,-1.299398922936816,-1.4166364832325882,0.021989905137166407,2
1.4662133062188207,14,-1.446612327697174,-1.4166364832325882,2.530733865470043,1
1.4662133062188207,4,-1.299398922936816,-1.4166364832325882,-0.08136658761063001,2
1.4662133062188207,16,-1.3582842848409593,-1.4166364832325882,0.5434703912737756,2
1.4662133062188207,4,-1.446612327697174,-1.4166364832325882,2.5272103486718223,1
1.4662133062188207,4,-1.299398922936816,-1.4166364832325882,0.02081539953775963,2
1.4662133062188207,4,-1.3582842848409593,-1.4166364832325882,0.3719925737603861,2
1.4662133062188207,7,-1.446612327697174,-1.4166364832325882,-1.0221455727354587,2
1.4662133062188207,4,-1.387726965793031,-1.4166364832325882,2.5965061790368225,1
1.4662133062188207,4,-1.3288416038888877,-1.4166364832325882,1.269314851707164,1
1.4662133062188207,14,-1.446612327697174,-1.4166364832325882,1.2246836389297064,1
1.4662133062188207,4,-1.446612327697174,-1.4166364832325882,-0.9187890799876623,2
1.4662133062188207,2,-1.299398922936816,-1.4166364832325882,2.3064032959833485,1
1.4662133062188207,15,-1.446612327697174,-1.4166364832325882,-0.34797935867596846,2
1.4662133062188207,4,-1.299398922936816,-1.4166364832325882,-0.4290202450350361,2
1.4662133062188207,2,-1.446612327697174,-1.4166364832325882,1.281059907701232,1
1.4662133062188207,4,-1.3582842848409593,-1.4166364832325882,1.391463434045469,1
1.4662133062188207,14,-1.446612327697174,-1.4166364832325882,-1.5706396876584239,2
1.4662133062188207,4,-1.387726965793031,-1.4166364832325882,2.597680684636229,1
1.4662133062188207,4,-1.387726965793031,-1.4166364832325882,2.598855190235636,1
1.4662133062188207,4,-1.299398922936816,-1.4166364832325882,0.9122651494875037,1
1.4662133062188207,15,-1.446612327697174,-1.4166364832325882,1.2235091333302996,1
1.4662133062188207,14,-1.3582842848409593,-1.4166364832325882,-0.23287780993410429,2
1.4662133062188207,4,-1.299398922936816,-1.4166364832325882,-0.1600584627708841,2
1.4662133062188207,4,-1.387726965793031,-1.4166364832325882,2.6000296958350426,1
1.4662133062188207,4,-1.387726965793031,-1.4166364832325882,2.6012042014344496,1
1.4662133062188207,4,-1.446612327697174,-1.4166364832325882,-1.188925367851221,2
1.4662133062188207,16,-1.446612327697174,-1.4166364832325882,2.059757120107925,1
1.4662133062188207,7,-1.446612327697174,-1.4166364832325882,1.6204920259297906,1
1.4662133062188207,16,-1.446612327697174,-1.4166364832325882,1.485423881998011,1
1.4662133062188207,4,-1.3582842848409593,-1.4166364832325882,2.3439874751643655,1
1.4662133062188207,4,-1.387726965793031,-1.4166364832325882,2.602378707033856,1
1.4662133062188207,14,-1.3582842848409593,-1.4166364832325882,1.64985466591496,1
1.4662133062188207,14,-1.3582842848409593,-1.4166364832325882,-0.830701160032154,2
1.4662133062188207,14,-1.446612327697174,-1.4166364832325882,2.00690436813462,1
1.4662133062188207,7,-1.446612327697174,-1.4166364832325882,0.6585719400156398,2
1.4662133062188207,4,-1.446612327697174,-1.4166364832325882,-0.5781824561596969,2
1.4662133062188207,4,-1.4171696467451025,-1.4166364832325882,-0.01559427404385047,2
1.4662133062188207,4,-1.299398922936816,-1.4166364832325882,3.152047327556228,1
1.4662133062188207,6,-1.446612327697174,-1.4166364832325882,-0.18237406915961288,2
1.4662133062188207,15,-1.446612327697174,-1.4166364832325882,-1.548324081269695,2
1.4662133062188207,2,-1.446612327697174,-1.4166364832325882,3.3282231674672444,1
1.4662133062188207,4,-1.387726965793031,-1.4166364832325882,2.603553212633263,1
1.4662133062188207,4,-1.446612327697174,-1.4166364832325882,1.175354403754622,1
1.4662133062188207,4,-1.446612327697174,-1.4166364832325882,-1.200670423845289,2
1.4662133062188207,4,-1.446612327697174,-1.4166364832325882,-1.2723152654091023,2
